temperature,temp_mean,temp_max,temp_min,temp_std,temp_rise_rate,temp_peak_gradient,temp_trend,vib_magnitude,vib_rms,vib_peak,vib_std,vib_kurtosis,vib_crest_factor,fft_peak_freq,fft_peak_amp,fft_energy,fft_band_energy_100_500Hz,vce,vce_mean,vce_max,vce_min,vce_std,max_dv_dt,vce_overshoot,Ic,ic_mean,ic_rms,ic_peak,ic_std,max_di_dt,p_instantaneous,p_mean,p_peak,p_std,timestamp,HealthState,FaultType
34.46587664991411,26.35658296278648,34.90331763728069,18.00603136480572,4.894456267599531,5.2807522860222855,3157.275706537625,0.0005839263870839531,-0.20469417883674068,0.5501489326059296,1.5036909058202355,0.5501489426059297,2.7346592442555897,2.7332432898945433,132.0,25.644662478516086,150.80206361193663,22759.0068943998,4.834863079790262,7.512071286343964,14.956000180677714,0.004741745811291942,4.504590145363729,4921.250126514655,7.44392889433375,1.1582253352558856,1.5265999702780382,1.7565669382223066,2.9970881884325795,0.8689188334952704,266.61656825399706,5.599860911506379,11.556503926264057,42.816111622645835,10.229803715725001,1774188759.5046458,Healthy,None
25.352855273737195,26.29677570225019,34.979603562762996,18.004444914351602,4.9427669312719384,-2.3173916960817986,3127.078432670978,-0.0013674485283968819,-0.07312184678434042,0.5368691277481605,1.5928523510716366,0.5368691377481606,2.789591504247849,2.9669285102747445,120.0,28.395959305240318,143.63637265720538,24137.06947326711,4.52085476317407,7.5110390078464535,14.97814986292111,0.016446491838105204,4.193686970970571,3562.77113010701,7.467110855074657,1.0217623877576942,1.483059558833997,1.7021331921056158,2.999792380014914,0.83533930149297,249.29311261598937,4.6192393575264825,10.995824851241569,44.83374401654798,9.182562007326974,1774188760.955714,Healthy,None
28.457010658843764,26.288518835387535,34.97748464145461,18.008897482602162,4.824438984021654,-0.7661880807191391,3176.128214856842,0.0005923640198278124,0.6778404901113111,0.5484135623501799,1.7618764339465192,0.54841357235018,2.8453143650336243,3.2126783923237836,91.0,33.24490153737994,149.77961067324782,22955.079984579188,2.3393150769258435,7.465362461456831,14.945024390785647,0.02455747253174767,4.135190702556879,5175.593990934747,7.479661929328817,2.2604142161276677,1.4628926215476439,1.7151420756430393,2.989837752586994,0.89535329198176,243.48755652392344,5.287821055884965,10.976231038818993,41.60979621579022,9.90057979070715,1774188762.411886,Healthy,None
20.92931640554424,26.658610504107163,34.98521506951046,18.061620820955543,4.9575371284181005,-0.6731543743153743,2286.149538699325,0.0008247573146245836,0.16487823521425948,0.5338123575328324,1.4713073911927068,0.5338123675328325,2.8228201472105745,2.756225746497365,156.0,30.042170066491565,141.9581031193911,21257.130518758608,10.784449628728673,7.015518789625391,14.976578385478026,0.047990543337161906,4.143440690343672,3663.0419903571133,7.961059595852635,1.9742813920405249,1.4660177955149192,1.7093748848873038,2.9891615721049396,0.8790644574302041,261.917030318689,21.291538225397368,10.239705789435869,40.11654100466797,9.338119169921987,1774188763.7811847,Healthy,None
25.92558680883297,26.426952053521337,34.98442738721749,18.010570278315367,4.8590547098343695,-0.40058334306100185,2713.586068556053,-0.0014410620603006812,0.2266886132488486,0.5278740267473059,1.6186548369089475,0.5278740367473059,2.9149793653354608,3.0663656937607633,91.0,32.15542349732631,138.79499495572793,19569.05489765417,7.769795192571466,7.294587026418187,14.978385154593868,0.015203997225038957,4.279211115581347,3595.664715798641,7.683798128175681,2.901658553832566,1.4689436011306456,1.6939517709853,2.9987009199010153,0.8436096841084536,263.7380331933953,22.545292682052143,10.755428579349527,41.376404494830055,9.401732014846193,1774188765.1227155,Healthy,None
33.16935530751877,26.946622784686152,34.963175027976476,18.118738518188586,4.805959978887485,-0.5659427438119419,3027.706573898616,0.004137166618513916,-0.2669084550805938,0.5601262773034501,1.648039446636401,0.5601262873034502,2.8948498254731607,2.9422640643601334,179.0,27.21350082593106,156.4055020266802,22908.070653603972,12.084129969528414,7.502120665662802,14.974682464269323,0.0009873485731320963,4.353435957018226,3681.573887014783,7.472561798606521,1.9555610833908448,1.49222911368276,1.7158112882475287,2.9860984446896692,0.8469124211836838,234.29073167030046,23.631254295046762,10.943691831614736,43.46773302737987,9.47727355714225,1774188766.4337842,Healthy,None
18.38887584576886,26.235954330773936,34.975647118783684,18.03463612332045,5.073625375063883,0.35696221729938227,3102.230030378003,0.0016096508336174145,0.7899434917066714,0.5692282532944506,1.6757530747460891,0.5692282632944506,2.5034759291974003,2.943903496722992,20.0,27.879042200105328,162.38371212748828,23328.971518586957,3.23724300138821,7.31456247831929,14.975268931250715,0.03854483730369562,4.306021430317263,6638.819905049181,7.660706452931425,1.3390768178412344,1.5516248321846084,1.772497101306735,2.9836982996377523,0.856858421379438,258.13516742272026,4.334917056877731,10.922517125086536,42.38996710144082,9.209931975966255,1774188767.810616,Healthy,None
25.64474626276204,26.644860837376164,34.977914207435326,18.026604379607143,4.766951945041895,1.5282407632248987,3256.9485306274155,0.0013815883978094128,0.8534345086287398,0.5524415039595467,1.502122468241852,0.5524415139595468,2.5317475915213663,2.719061530107686,6.0,36.95371434605445,152.70120027857106,19683.494358840566,2.966418585623854,7.433464741912937,14.977336832289655,0.030842355614589256,4.235583080914838,3790.065574768989,7.543872090376718,0.4399288821616022,1.4544667800344837,1.6888304866727202,2.971127823828676,0.8582976165010232,240.82597618890904,1.3050132123969032,10.919737865772543,43.07537285137379,9.490606803534465,1774188769.1187704,Healthy,None
22.71385041314589,26.250675550357546,34.98657268659621,18.06081403792142,4.985360110536305,0.07878151819008598,3221.236214556784,-0.0011081216002991115,-1.0415591919389917,0.5594850262521306,1.6478597179339525,0.5594850362521306,2.641252867721992,2.945315086481327,101.0,33.42340973017723,155.88854341963216,23444.358762120577,8.444546070746044,7.481479961002207,14.942343961024907,0.003757787470747842,4.326647046194033,3721.8077121284227,7.4608640000227,2.804086453988283,1.4861144253703906,1.7340206944820193,2.973630761526415,0.8934717027404608,274.90702446902134,23.679237247058964,11.286786617560608,44.19652973490605,10.376718412292943,1774188770.376008,Healthy,None
20.37715681522804,26.171618835693316,34.92243878050297,18.001017416053074,4.723275505922338,-0.018550233933547135,3181.875478669359,-0.001317837394696354,-1.2652661053254068,0.5568102029931967,1.5157138097554237,0.5568102129931968,2.6374207695911425,2.7221372280647143,2.0,26.9201067407209,154.41309108957893,23230.485449357817,9.419183092346685,7.568024819676648,14.988793367779987,0.00471589769590719,4.252616858790214,6883.309416832195,7.420768548103339,1.0374525610323522,1.4961562020771617,1.7278733907388217,2.998119321554673,0.8643281051830473,227.35972835098946,9.771955621987699,11.32803861792208,44.43662859564497,9.83611243251055,1774188771.7781508,Healthy,None
34.390272026262195,26.40586356808707,34.99100389797631,18.051646935883834,4.874734932421783,4.294301866620177,3327.176404003568,0.0024767929666315567,0.3495534643182363,0.5977889898159876,1.6776357617166182,0.5977889998159878,2.658179040143824,2.8064011921146603,169.0,29.36474848369225,178.53760056516563,26144.464499974616,2.974498947724852,7.491587335089102,14.997429861252447,0.032297809493846974,4.475394981967223,3579.756377179889,7.505842526163345,2.1414817496737744,1.4642354366110613,1.679156930788862,2.99616622948529,0.8219383093570259,288.6403150717728,6.369835210976617,10.998067884335386,43.343908907569435,9.84311167920937,1774188773.195933,Healthy,None
25.56782512179201,26.294346729643998,34.98332617714564,18.035021821879685,4.923082997247237,1.5160200586507289,3106.884562619002,0.0008388601711281833,0.6025563896596258,0.5619324890654361,1.504188335860278,0.5619324990654362,2.839634274844548,2.6768132086361454,110.0,29.64125526597313,157.6242868561382,24893.884814849494,2.3390340986089853,7.420193720589444,14.991589723852496,0.007449635200348359,4.333054109167842,4267.113997205639,7.571396003263051,2.5631455593293286,1.428037975598657,1.6666137714160105,2.9844192546203523,0.8592490927092025,270.8299835031297,5.995284862969499,10.699929449596985,42.54903343373216,9.811014830959003,1774188774.582991,Healthy,None
33.58064710322482,26.611129633787094,34.989884747291406,18.135389905237368,4.915963151006681,-1.943200044520947,3210.762359027912,-0.00024303262752305293,0.17675128789090455,0.5501193345342191,1.5315884102970398,0.5501193445342192,2.760756590633597,2.784102078056937,171.0,27.017635028726804,151.32365033731355,22497.326513863725,10.966519247937057,7.103657068964941,14.986113904597516,0.014955443451001305,4.295008704039876,3720.797595385203,7.882456835632575,1.80248760558437,1.522533138882294,1.752749745951161,2.991994071793769,0.868345848689961,260.766765166378,19.767015020808973,10.670218546665627,41.462467810833594,9.366104321882888,1774188775.9728432,Healthy,None
34.86589910447897,26.442042329063902,34.87294989803657,18.009544998209616,4.872238921277146,3.3201866181790556,2966.6021760552344,0.0012824079535878102,0.17673498705718305,0.5595918362337897,1.6504012120283498,0.5595918462337898,2.894040686869725,2.9492946030861837,244.0,31.162163505353373,156.1340377597956,20268.12281972749,7.3352979491572725,7.515417263370264,14.980524142232273,0.05552118565698927,4.291421408202244,3540.926977026343,7.465106878862009,2.343236943423433,1.504317579875234,1.7210400033523119,2.99899728720598,0.8360665715224148,248.02950365710615,17.188341145483463,11.2291008425018,42.93315835657841,9.71974132732869,1774188777.3448665,Healthy,None
34.31910436565137,27.020246856935504,34.99027525639058,18.077552720711786,4.973009788870144,-1.1345475112561598,2452.591757368718,0.000699815004222176,0.44172438417557935,0.5479054314320213,1.694336743027831,0.5479054414320214,3.0567058789904844,3.0923889687962656,119.0,29.586279751106446,150.02626433803349,23016.565407003265,12.52449032449007,7.419816983605029,14.946911331241195,0.025108324578136387,4.386494726028203,5978.752113556595,7.527094347636165,1.2972191131829247,1.4615522187971006,1.6970794314459605,2.999846912155844,0.8625217147215583,246.3413421723841,16.24700823180313,11.130798288936457,41.68923168397069,10.140384893754455,1774188778.7236152,Healthy,None
21.00872297137855,26.250398222995507,34.9836303612111,18.037054457144322,5.049546903728937,3.4222429408622466,3429.4197224731383,-0.0025583462641473676,0.7539677041392383,0.5898390498807871,1.6888408389226028,0.5898390598807871,2.639614278462363,2.863223129482025,240.0,30.64850199191,173.3009086207516,26806.759450757578,1.76065652995945,7.555266849562654,14.99421945270437,0.02418147102534407,4.312771917192047,3572.856459884141,7.438952603141716,0.1333234793066339,1.4883918079062446,1.726441781631787,2.9932401784577056,0.8748091514847796,272.77981290971474,0.2347368544381386,11.190318966408352,42.13063371118273,10.143656241985127,1774188780.1248627,Healthy,None
34.09108223367275,26.367098495153627,34.939070997487065,18.013031680576304,4.891536328850996,-0.06765452154810556,3195.194504992612,0.003009856179404934,0.2042247594045512,0.5690956972812442,1.7401073279664057,0.5690957072812443,2.787129621508098,3.057670802472691,110.0,37.5099174783823,161.29556466392992,24344.046868242098,6.156371009621891,7.619819168542379,14.998213652239349,0.028733912263209094,4.289205719990516,3485.045013528649,7.37839448369697,1.7756261812912053,1.487943729101467,1.7056944405549528,2.991990845410779,0.8339166526504275,277.15433465173714,10.9314135464268,11.195820937708822,40.40767444415538,9.36950054043659,1774188781.512542,Healthy,None
24.23240702611039,26.596891170342438,34.9975199130686,18.087710930339306,4.818932551398601,1.6528708880211962,3334.66423928698,-0.0022780323747562245,-1.0590551773229353,0.5404486011901366,1.56174227273039,0.5404486111901367,2.884067236987261,2.8897146562949523,245.0,29.573998711707038,145.84377579752726,22841.12424186754,2.213706414344831,7.788244280190262,14.990976454043942,0.01332911751925292,4.367804295533138,4627.539340440716,7.20273217385368,2.8321713583016215,1.5168580513427756,1.7379392405178304,2.9990176027788937,0.848277346042137,272.3760308866594,6.269595902396012,11.804548580921928,42.739092346628446,10.17588646441021,1774188782.821387,Healthy,None
29.375323747771226,26.760789641857887,34.98618051776502,18.010050881679998,4.956562857229338,3.9222349849115963,3412.1907837190442,-0.001378212163196198,1.2738512610273953,0.5654912230055279,1.7891635153384728,0.565491233005528,2.814695016112617,3.16391026228515,232.0,30.027541137418854,159.42287342596532,25148.90132521118,5.129562388242575,7.41839496613337,14.936712387520533,0.05809425280584535,4.303568543337863,3622.217043137749,7.518317421387163,2.8975459736202307,1.478153089837128,1.7089691797119595,2.9994831463528353,0.8576940597965678,266.1862594921803,14.863142844486047,10.927763672541598,43.111840359056814,9.520166633141681,1774188784.1853545,Healthy,None
31.11495611750758,26.21763451255687,34.99090634055108,18.022713697420045,4.905331189035388,0.6825781097970812,2995.6035460898906,0.00019747672328505756,-0.6722473297056251,0.5830128527145233,1.5540322749541287,0.5830128627145233,2.5722269554199353,2.6655197069212386,123.0,35.39797556446144,170.02051276315433,27790.314305049236,0.7014237594514017,7.59699111760216,14.906809125163145,0.0099904896799341,4.116959875982109,3646.801674085587,7.309818007560985,0.920970443663352,1.4892357180122617,1.705083660121962,2.992224026850829,0.8303536982584047,248.23704951818863,0.6459905509379738,11.299008502389334,41.093044946549625,9.482298355282547,1774188785.5550132,Healthy,None
24.389466137262502,26.38465739148818,34.973067428587626,18.05116464052792,4.794960061323728,1.9591849206708958,2695.2946299241994,-0.00035591200934129006,0.8629496841827791,0.5552421647906581,1.584934286204342,0.5552421747906582,2.8497227861452195,2.854491892302501,35.0,32.52274856135738,154.01539983133534,23370.888692079003,9.122945845721183,7.395697438158298,14.962623970282198,0.04625043738971102,4.3199285698450485,3653.8190597032553,7.5669265321239,0.5254210292916258,1.4923463480203307,1.716374445315983,2.9984633362851785,0.8478464566677923,286.4876924114993,4.793387596430586,11.050386691292994,41.22764510725838,9.67833752436984,1774188786.9223244,Healthy,None
22.34038295276028,26.7260864467926,34.99100978900658,18.038260709772473,4.981918777161305,0.3629491884459385,2686.8243100171844,0.0022699681690006427,-0.6031970510119768,0.5679902298367786,1.719116404808408,0.5679902398367787,2.7742041810153637,3.0266653971068664,126.0,36.35571183635231,160.87221328148308,23714.273181640106,2.3879096233528223,7.5237044409922245,14.994727102475242,0.026855828559975703,4.503464244013854,3547.243676633687,7.471022661483017,1.8023710994502045,1.4772186112591548,1.725766529835065,2.9945102390208764,0.8922417217596004,295.4568880978212,4.30389929323015,11.115856485196124,43.94556514698649,10.159722471758919,1774188788.2938244,Healthy,None
30.863088978892538,26.804555595312152,34.996870925769585,18.049635588541292,4.964911225750807,3.9826670937994315,3052.883986159849,-0.0004670493914360251,-0.6788188750664284,0.5620443133584629,1.5411032158286089,0.562044323358463,2.8350841433596576,2.7419602899284468,107.0,32.166109559680955,158.06855561507194,23684.819688008767,12.53531900779956,7.210321284859781,14.990920494830606,0.0036383357818592366,4.449292398764185,6733.1514391002265,7.780599209970825,1.2681766747839323,1.5200807789637416,1.7682616207999322,2.9947110662876026,0.9033845167031523,236.00582127383214,15.896999176667066,10.497553143020603,41.80633398862964,9.665121945806522,1774188789.7390153,Healthy,None
